# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  4 18:20:06 2024
#
# User preference: *
#
# CONSTRAINT:  where (pl_name not null
# CONSTRAINT:  and hostname not null
# CONSTRAINT:  and sy_snum not null
# CONSTRAINT:  and sy_pnum not null
# CONSTRAINT:  and sy_mnum not null
# CONSTRAINT:  and disc_year not null
# CONSTRAINT:  and disc_facility not null
# CONSTRAINT:  and pl_refname not null
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_rade not null
# CONSTRAINT:  and pl_bmasse not null
# CONSTRAINT:  and pl_eqt not null
# CONSTRAINT:  and st_teff not null
# CONSTRAINT:  and ra not null
# CONSTRAINT:  and dec not null
# CONSTRAINT:  and sy_dist not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,sy_mnum,disc_year,disc_facility,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,ra,dec,sy_dist,sy_disterr1,sy_disterr2
LP 890-9 c,LP 890-9,1,2,0,2022,SPECULOOS Southern Observatory,<a refstr=DELREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220902831D/abstract target=ref>Delrez et al. 2022</a>,8.45746300,0.00002400,-0.00002400,0,1.367,0.055,-0.039,0,25.30000,,,1,272,2,-2,0,2850.00,75.00,-75.00,0,64.1309096,-28.3157909,32.4298000,0.0702000,-0.0699000
LTT 1445 A b,LTT 1445 A,3,2,0,2019,Transiting Exoplanet Survey Satellite (TESS),<a refstr=WINTERS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..152W/abstract target=ref>Winters et al. 2019</a>,5.35882000,0.00030000,-0.00031000,0,1.380,0.130,-0.120,0,2.20000,1.70000,-2.10000,0,433,28,-27,0,3337.00,150.00,-150.00,0,45.4624781,-16.5944956,6.8692900,0.0038050,-0.0038050
LTT 1445 A b,LTT 1445 A,3,2,0,2019,Transiting Exoplanet Survey Satellite (TESS),<a refstr=WINTERS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210714737W/abstract target=ref>Winters et al. 2021</a>,5.35876570,0.00000430,-0.00000420,0,1.305,0.066,-0.061,0,2.87000,0.26000,-0.25000,0,424,21,-21,0,3340.00,150.00,-150.00,0,45.4624781,-16.5944956,6.8692900,0.0038050,-0.0038050
LTT 1445 A c,LTT 1445 A,3,2,0,2022,Transiting Exoplanet Survey Satellite (TESS),<a refstr=WINTERS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210714737W/abstract target=ref>Winters et al. 2021</a>,3.12390350,0.00000340,-0.00000360,0,1.147,0.055,-0.054,0,1.54000,0.20000,-0.19000,0,508,25,-25,0,3340.00,150.00,-150.00,0,45.4624781,-16.5944956,6.8692900,0.0038050,-0.0038050
LTT 3780 b,LTT 3780,2,2,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=BONFANTI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A..66B/abstract target=ref>Bonfanti et al. 2024</a>,0.76837931,0.00000039,-0.00000042,0,1.325,0.057,-0.058,0,2.46000,0.19000,-0.19000,0,903,26,-26,0,3358.00,92.00,-92.00,0,154.6449033,-11.7178010,21.9814000,0.0403000,-0.0402000
LTT 3780 b,LTT 3780,2,2,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,0.76844800,0.00005500,-0.00005300,0,1.332,0.072,-0.075,0,2.62000,0.48000,-0.46000,0,892,44,-44,0,3331.00,157.00,-157.00,0,154.6449033,-11.7178010,21.9814000,0.0403000,-0.0402000
LTT 3780 b,LTT 3780,2,2,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,0.76837700,0.00000140,-0.00000140,0,1.350,0.060,-0.060,0,2.34000,0.24000,-0.23000,0,1000,98,-100,0,3360.00,51.00,-51.00,0,154.6449033,-11.7178010,21.9814000,0.0403000,-0.0402000
LTT 3780 c,LTT 3780,2,2,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,12.25213100,0.00007200,-0.00006400,0,2.420,0.100,-0.100,0,6.29000,0.63000,-0.61000,0,397,39,-40,0,3360.00,51.00,-51.00,0,154.6449033,-11.7178010,21.9814000,0.0403000,-0.0402000
LTT 3780 c,LTT 3780,2,2,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,12.25190000,0.00280000,-0.00300000,0,2.300,0.160,-0.150,0,8.60000,1.60000,-1.30000,0,353,18,-18,0,3331.00,157.00,-157.00,0,154.6449033,-11.7178010,21.9814000,0.0403000,-0.0402000
LTT 3780 c,LTT 3780,2,2,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=BONFANTI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A..66B/abstract target=ref>Bonfanti et al. 2024</a>,12.25228400,0.00001300,-0.00001300,0,2.390,0.100,-0.110,0,8.04000,0.50000,-0.48000,0,359,10,-10,0,3358.00,92.00,-92.00,0,154.6449033,-11.7178010,21.9814000,0.0403000,-0.0402000
LTT 9779 b,LTT 9779,1,1,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=JENKINS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020NatAs.tmp..180J/abstract target=ref>Jenkins et al. 2020</a>,0.79205200,0.00000930,-0.00000930,0,4.720,0.230,-0.230,0,29.32000,0.78000,-0.81000,0,1978,19,-19,0,5443.00,14.00,-13.00,0,358.6688767,-37.6282237,80.4373000,0.3174000,-0.3150000
LTT 9779 b,LTT 9779,1,1,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=EDWARDS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230613645E/abstract target=ref>Edwards et al. 2023</a>,0.79206410,0.00000014,-0.00000014,0,4.720,0.230,-0.230,0,29.32000,0.78000,-0.81000,0,1978,19,-19,0,5480.00,42.00,-42.00,0,358.6688767,-37.6282237,80.4373000,0.3174000,-0.3150000
MASCARA-1 b,MASCARA-1,1,1,0,2017,Multiple Observatories,<a refstr=TALENS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...606A..73T/abstract target=ref>Talens et al. 2017</a>,2.14878000,0.00000800,-0.00000800,0,16.814,3.363,-3.363,0,1175.97100,286.04700,-286.04700,0,2570,50,-30,0,7554.00,150.00,-150.00,0,317.5515264,10.7388967,182.2730000,1.9630000,-1.9220000
MASCARA-4 b,MASCARA-4,2,1,0,2020,Multiple Observatories,<a refstr=DORVAL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...635A..60D/abstract target=ref>Dorval et al. 2020</a>,2.82406000,0.00003000,-0.00003000,0,17.150,0.785,-0.448,0,985.27300,286.04700,-286.04700,0,2100,100,-100,0,7800.00,200.00,-200.00,0,147.5800667,-66.1139253,170.6960000,0.9380000,-0.9280000
NGTS-1 b,NGTS-1,1,1,0,2017,Next-Generation Transit Survey (NGTS),<a refstr=BAYLISS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4467B/abstract target=ref>Bayliss et al. 2018</a>,2.64729800,0.00002000,-0.00002000,0,14.908,6.837,-3.699,0,258.07796,20.97678,-23.83725,0,790,20,-20,0,3916.00,71.00,-63.00,0,82.7142134,-36.6309812,218.1210000,1.0370000,-1.0370000
NGTS-11 b,NGTS-11,1,1,0,2020,Transiting Exoplanet Survey Satellite (TESS),<a refstr=GILL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...898L..11G/abstract target=ref>Gill et al. 2020</a>,35.45533000,0.00019000,-0.00019000,0,9.158,0.314,-0.359,0,109.33352,29.24036,-23.20159,0,435,34,-32,0,5050.00,80.00,-80.00,0,23.5214497,-14.4191493,190.4220000,1.7770000,-1.7440000
NGTS-12 b,NGTS-12,1,1,0,2020,Next-Generation Transit Survey (NGTS),<a refstr=BRYANT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.2785B/abstract target=ref>Bryant et al. 2020</a>,7.53280600,0.00004800,-0.00004800,0,11.747,0.359,-0.359,0,66.10864,6.99226,-6.99226,0,1257,34,-34,0,5690.00,130.00,-130.00,0,176.2499418,-35.6405630,446.4420000,7.7060000,-7.4530000
NGTS-13 b,NGTS-13,1,1,0,2021,Next-Generation Transit Survey (NGTS),<a refstr=GRIEVES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...647A.180G/abstract target=ref>Grieves et al. 2021</a>,4.11902700,0.00002300,-0.00002300,0,12.801,0.516,-0.516,0,1538.29720,139.84520,-139.84520,0,1605,30,-30,0,5819.00,73.00,-73.00,0,176.2402326,-38.1397158,647.5950000,15.0590000,-14.4020000
NGTS-14 A b,NGTS-14 A,2,1,0,2021,Next-Generation Transit Survey (NGTS),<a refstr=SMITH_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...646A.183S/abstract target=ref>Smith et al. 2021</a>,3.53571730,0.00000690,-0.00000690,0,4.977,0.336,-0.336,0,29.24036,3.81396,-3.81396,0,1143,139,-139,0,5187.00,11.00,-11.00,0,328.5174799,-38.3774193,322.1480000,3.6320000,-3.5530000
NGTS-15 b,NGTS-15,1,1,0,2021,Next-Generation Transit Survey (NGTS),<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,3.27623000,0.00001000,-0.00001000,0,12.330,1.121,-1.121,0,238.68913,32.41850,-27.96890,0,1146,47,-47,0,5600.00,150.00,-150.00,0,73.3553101,-32.8003484,786.4850000,10.6850000,-10.4080000
NGTS-16 b,NGTS-16,1,1,0,2021,Next-Generation Transit Survey (NGTS),<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,4.84532000,0.00002000,-0.00002000,0,14.572,1.457,-1.345,0,211.99155,49.89906,-40.99986,0,1177,59,-59,0,5550.00,150.00,-150.00,0,58.2639299,-30.8046405,898.1680000,17.7010000,-17.0420000
NGTS-17 b,NGTS-17,1,1,0,2021,Next-Generation Transit Survey (NGTS),<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,3.24253000,0.00001000,-0.00001000,0,13.899,1.233,-1.233,0,242.82090,61.97654,-52.12386,0,1457,50,-50,0,5650.00,100.00,-100.00,0,72.9005729,-34.2262128,1040.2800000,22.0500000,-21.1600000
NGTS-18 b,NGTS-18,1,1,0,2021,Next-Generation Transit Survey (NGTS),<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,3.05125000,0.00001000,-0.00001000,0,13.563,2.018,-2.018,0,129.99182,25.74410,-20.02319,0,1381,55,-53,0,5610.00,150.00,-150.00,0,180.5462193,-35.5486091,1096.1900000,43.1100000,-40.0200000
NGTS-2 b,NGTS-2,1,1,0,2018,Next-Generation Transit Survey (NGTS),<a refstr=RAYNARD_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.4960R/abstract target=ref>Raynard et al. 2018</a>,4.51116400,0.00006100,-0.00006100,0,17.878,0.527,-0.504,0,235.19420,41.31790,-38.13960,0,1468,45,-42,0,6478.00,94.00,-89.00,0,215.1227617,-31.2020698,356.3910000,8.2000000,-7.8450000
NGTS-20 b,NGTS-20,1,1,0,2022,Transiting Exoplanet Survey Satellite (TESS),<a refstr=ULMER_MOLL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220703911U/abstract target=ref>Ulmer-Moll et al. 2022</a>,54.18915000,0.00015000,-0.00015000,0,11.994,0.448,-0.448,0,947.12865,50.85255,-47.67426,0,688,14,-13,0,5980.00,80.00,-80.00,0,46.2926368,-21.9336472,382.8980000,7.4330000,-7.1590000
NGTS-21 b,NGTS-21,1,1,0,2022,Next-Generation Transit Survey (NGTS),<a refstr=ALVES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221001027A/abstract target=ref>Alves et al. 2022</a>,1.54338970,0.00000160,-0.00000160,0,14.908,0.336,-0.336,0,750.07504,66.74397,-66.74397,0,1357,15,-15,0,4660.00,41.00,-41.00,0,311.2583112,-35.4278412,592.8910000,15.9950000,-15.1900000
NGTS-23 b,NGTS-23,1,1,0,2022,Next-Generation Transit Survey (NGTS),<a refstr=JACKSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221101044J/abstract target=ref>Jackson et al. 2022</a>,4.07643260,0.00000410,-0.00000410,0,14.202,0.336,-0.336,0,194.82881,30.82936,-30.82936,0,1327,17,-16,0,6057.00,64.00,-64.00,0,70.4322947,-40.0445299,1074.9500000,19.9100000,-19.2100000
NGTS-24 b,NGTS-24,1,1,0,2022,Next-Generation Transit Survey (NGTS),<a refstr=JACKSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221101044J/abstract target=ref>Jackson et al. 2022</a>,3.46787960,0.00000700,-0.00000700,0,13.608,0.650,-0.695,0,165.27077,38.13941,-34.96112,0,1499,41,-36,0,5820.00,93.00,-8.00,0,168.5638892,-37.9101328,683.0620000,11.0480000,-10.7090000
NGTS-25 b,NGTS-25,1,1,0,2022,Next-Generation Transit Survey (NGTS),<a refstr=JACKSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221101044J/abstract target=ref>Jackson et al. 2022</a>,2.82309300,0.00000330,-0.00000330,0,11.467,0.392,-0.583,0,203.09235,18.43405,-16.52708,0,1101,15,-14,0,5321.00,58.00,-58.00,0,307.4182976,-39.0323568,521.2330000,8.3670000,-8.1120010
NGTS-26 b,NGTS-26,1,1,0,2024,Next-Generation Transit Survey (NGTS),<a refstr=BOUCHY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.201B/abstract target=ref>Bouchy et al. 2024</a>,4.51992790,0.00000900,-0.00000920,0,14.886,0.661,-0.538,0,92.80589,20.65885,-19.06970,0,1331,85,-72,0,5550.00,100.00,-100.00,0,217.6832961,-31.7324526,1093.6900000,43.1200000,-40.0300000
NGTS-27 b,NGTS-27,1,1,0,2024,Transiting Exoplanet Survey Satellite (TESS),<a refstr=BOUCHY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.201B/abstract target=ref>Bouchy et al. 2024</a>,3.37041810,0.00000590,-0.00000570,0,15.648,0.426,-0.392,0,188.47225,30.19370,-22.88365,0,1783,104,-88,0,5700.00,80.00,-80.00,0,206.0265266,-32.5229747,942.1220000,29.5920000,-27.8740000
NGTS-30 b,NGTS-30,1,1,0,2024,Transiting Exoplanet Survey Satellite (TESS),<a refstr=BATTLEY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240402974B/abstract target=ref>Battley et al. 2024</a>,98.29838000,0.00010000,-0.00009000,0,10.402,0.359,-0.359,0,305.11527,17.79839,-17.79839,0,500,55,-84,0,5455.00,80.00,-80.00,0,173.7148670,-24.6054801,238.3770000,2.4380000,-2.3890000
NGTS-4 b,NGTS-4,1,1,0,2019,Next-Generation Transit Survey (NGTS),<a refstr=WEST_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.5094W/abstract target=ref>West et al. 2019</a>,1.33735080,0.00000800,-0.00000800,0,3.180,0.260,-0.260,0,20.60000,3.00000,-3.00000,0,1650,400,-400,0,5143.00,100.00,-100.00,0,89.5988945,-30.8117992,280.5550000,1.8220000,-1.7990000
NGTS-5 b,NGTS-5,1,1,0,2019,Next-Generation Transit Survey (NGTS),<a refstr=EIGM_UUML_LLER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...625A.142E/abstract target=ref>Eigm&uuml;ller et al. 2019</a>,3.35698660,0.00000260,-0.00000260,0,12.733,0.258,-0.258,0,72.78307,11.75971,-11.75971,0,952,24,-24,0,4987.00,41.00,-41.00,0,221.0582692,5.6053735,306.7790000,2.6010000,-2.5580000
NGTS-6 b,NGTS-6,1,1,0,2019,Next-Generation Transit Survey (NGTS),<a refstr=VINES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.4125V/abstract target=ref>Vines et al. 2019</a>,0.88205900,0.00000080,-0.00000080,0,14.863,1.087,-1.255,0,425.57437,8.89924,-8.89924,0,1284,12,-12,0,4730.00,44.00,-40.00,0,75.7953820,-30.3994612,308.2620000,1.4180000,-1.4070000
NGTS-8 b,NGTS-8,1,1,0,2019,Next-Generation Transit Survey (NGTS),<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>,2.49970000,0.00001000,-0.00001000,0,12.218,0.336,-0.336,0,295.58190,12.71320,-9.53490,0,1345,19,-19,0,5241.00,50.00,-50.00,0,328.9759206,-14.0684399,428.9760000,5.6210000,-5.4810000
NGTS-9 b,NGTS-9,1,1,0,2019,Next-Generation Transit Survey (NGTS),<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>,4.43527000,0.00002000,-0.00002000,0,11.994,0.673,-0.673,0,921.70700,54.03110,-54.03110,0,1448,36,-36,0,6330.00,130.00,-130.00,0,141.9206435,-19.3476477,609.1280000,15.9520000,-15.1710000
OGLE-TR-10 b,OGLE-TR-10,1,1,0,2004,OGLE,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,3.10127800,0.00000400,-0.00000400,0,19.279,1.233,-1.233,0,216.12440,47.67450,-47.67450,0,1702,54,-54,0,6075.00,86.00,-86.00,0,267.8677483,-29.8764758,1344.9700000,111.6650000,-111.6650000
OGLE-TR-111 b,OGLE-TR-111,1,1,0,2004,OGLE,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,4.01444770,0.00000160,-0.00000160,0,11.332,0.437,-0.437,0,174.80650,31.78300,-31.78300,0,1019,20,-20,0,5044.00,83.00,-83.00,0,163.3241150,-61.4056976,1068.3300000,64.7950000,-64.7950000
OGLE-TR-111 b,OGLE-TR-111,1,1,0,2004,OGLE,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,4.01444790,0.00000410,-0.00000410,0,12.072,0.818,-0.818,0,171.62820,31.78300,-31.78300,0,1034,28,-28,0,5044.00,83.00,-83.00,0,163.3241150,-61.4056976,1068.3300000,64.7950000,-64.7950000
OGLE-TR-113 b,OGLE-TR-113,1,1,0,2004,OGLE,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,1.43247570,0.00000130,-0.00000130,0,12.453,0.560,-0.560,0,394.10920,54.03110,-54.03110,0,1355,35,-35,0,4804.00,106.00,-106.00,0,163.1010355,-61.4468591,566.4590000,11.4890000,-11.0500000
OGLE-TR-113 b,OGLE-TR-113,1,1,0,2004,OGLE,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.43247425,0.00000034,-0.00000034,0,12.195,0.616,-0.616,0,390.93090,63.56600,-63.56600,0,1342,22,-22,0,4790.00,75.00,-75.00,0,163.1010355,-61.4468591,566.4590000,11.4890000,-11.0500000
OGLE-TR-132 b,OGLE-TR-132,1,1,0,2004,OGLE,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,1.68986800,0.00000300,-0.00000300,0,14.011,1.793,-1.793,0,371.86110,44.49620,-44.49620,0,2017,97,-97,0,6210.00,59.00,-59.00,0,162.6440933,-61.9572476,2012.6200000,231.8200000,-231.8200000
OGLE-TR-132 b,OGLE-TR-132,1,1,0,2004,OGLE,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.68986531,0.00000064,-0.00000064,0,13.776,0.852,-0.852,0,371.86110,47.67450,-47.67450,0,1991,42,-42,0,6210.00,59.00,-59.00,0,162.6440933,-61.9572476,2012.6200000,231.8200000,-231.8200000
OGLE-TR-132 b,OGLE-TR-132,1,1,0,2004,OGLE,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,1.68986800,,,0,13.450,1.680,-1.230,0,375.02000,44.49000,-41.32000,0,2013,77,-108,0,6210.00,75.00,-75.00,0,162.6440933,-61.9572476,2012.6200000,231.8200000,-231.8200000
OGLE-TR-182 b,OGLE-TR-182,1,1,0,2007,OGLE,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,3.97910000,0.00001000,-0.00001000,0,16.477,1.569,-1.569,0,336.89980,47.67450,-47.67450,0,1550,81,-81,0,5924.00,64.00,-64.00,0,167.3279228,-61.0952624,2501.7500000,399.8550000,-399.8550000
OGLE-TR-211 b,OGLE-TR-211,1,1,0,2007,OGLE,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,3.67724000,0.00003000,-0.00003000,0,14.146,1.771,-1.020,0,238.37250,47.67450,-47.67450,0,1686,90,-55,0,6325.00,91.00,-91.00,0,160.0598236,-62.4555353,1515.2600000,109.8250000,-109.8250000
OGLE2-TR-L9 b,OGLE2-TR-L9,1,1,0,2008,OGLE,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,2.48553300,0.00000700,-0.00000700,0,18.091,0.930,-0.930,0,1379.38220,467.21010,-467.21010,0,2039,51,-51,0,6933.00,58.00,-58.00,0,166.9798793,-61.1462496,1627.6300000,80.2800000,-73.2000000
OGLE2-TR-L9 b,OGLE2-TR-L9,1,1,0,2008,OGLE,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,2.48553417,0.00000064,-0.00000064,0,18.304,0.516,-0.516,0,1398.45200,476.74500,-476.74500,0,2034,22,-22,0,6933.00,58.00,-58.00,0,166.9798793,-61.1462496,1627.6300000,80.2800000,-73.2000000
PDS 70 b,PDS 70,1,2,0,2018,Paranal Observatory,<a refstr=KEPPLER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...617A..44K/abstract target=ref>Keppler et al. 2018</a>,43500.00000000,,,0,14.572,,,-1,2542.64000,1906.98000,-1906.98000,0,1200,200,-200,0,3972.00,36.00,-36.00,0,212.0421402,-41.3980405,113.0640000,0.5230000,-0.5190000
PH1 b,PH1,4,1,0,2012,Kepler,<a refstr=SCHWAMB_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768..127S/abstract target=ref> Schwamb et al. 2013 </a>,138.31700000,0.04000000,-0.02700000,0,6.180,0.170,-0.170,0,169.00000,,,1,481,18,-18,0,6407.00,150.00,-150.00,0,298.2150641,39.9550863,1033.1600000,,
PH2 b,PH2,1,1,0,2013,Kepler,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,282.52542000,0.00011000,-0.00011000,0,9.337,0.291,-0.269,0,87.08498,20.97667,-21.29450,0,295,5,-4,0,5734.00,84.00,-82.00,0,289.7636212,51.9626830,343.8630000,3.6310000,-3.5570000
Qatar-1 b,Qatar-1,1,1,0,2010,Qatar,<a refstr=MISLIS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.448.2617M/abstract target=ref>Mislis et al. 2015</a>,1.42002586,0.00000275,-0.00000275,0,12.801,0.392,-0.392,0,410.95419,23.83725,-23.83725,0,1388,29,-29,0,4910.00,100.00,-100.00,0,303.3818697,65.1623313,185.6150000,0.8050000,-0.7970000
